biome * ffffff ffffff ffffff
block 1629 1 ff909090
block 1629 2 ff7c4219
block 1629 3 ff7c4219
block 1629 5 ff909090
block 1629 6 ff7c4219
block 1630 1 ff590800
block 1630 2 ff164b00
block 1630 3 ff5d2100
block 1630 4 ff0b1f56
block 1630 5 ff571057
block 1630 6 ff00484f
block 1630 7 ff969696
block 1630 8 ff545454
block 1630 9 ff902d69
block 1630 10 ff5d7e3c
block 1630 11 ff958800
block 1630 12 ff0d4e7f
block 1630 13 ff7f0d5b
block 1630 14 ffa34a00
block 1630 15 ffd2d2d2
block 1631 1 ff590800
block 1631 2 ff164b00
block 1631 3 ff5d2100
block 1631 4 ff0b1f56
block 1631 5 ff571057
block 1631 6 ff00484f
block 1631 7 ff969696
block 1631 8 ff545454
block 1631 9 ff902d69
block 1631 10 ff5d7e3c
block 1631 11 ff958800
block 1631 12 ff0d4e7f
block 1631 13 ff7f0d5b
block 1631 14 ffa34a00
block 1631 15 ffd2d2d2
block 1632 * ffdad29e
block 1632 0 ff423c3e
block 1632 1 ff9d7b54
block 1632 2 ff909090
block 1632 3 ffeffbfb
block 1632 4 9f7dadff
block 1632 5 ff7a7a7a
block 1632 6 ff72776a
block 1632 7 ff767676
block 1632 8 ff767676
block 1632 9 ff2c161a
block 1632 10 ff926356
block 1632 14 ff14121d
block 1632 15 ff4f75a0
block 1633 * ffece9e2
block 1633 1 ffe7e4db
block 1633 2 ffdbdbdb
block 1633 3 fff9ec4e
block 1633 4 ff61dbd5
block 1633 5 ff242424
block 1633 6 ffbdbdbd
block 1633 7 ff6a1d1f
block 1633 8 ffc7bdab
block 1634 * 4fc7c7c7
block 1635 0 ffbdb9b1
block 1635 1 ff6b6b6b
block 1635 2 ff686868
block 1635 3 ff62655b
block 1635 4 ff606060
block 1635 5 ff8a8a8a
block 1635 6 ff846642
block 1635 7 ff594931
block 1635 8 ff79544a
block 1635 9 ff656565
block 1635 10 ffb7b7b7
block 1635 11 ff2e2114
block 1635 12 ff2e1d20
block 1635 13 ffb5b5b5
block 1635 14 ff75452e
block 1635 15 ff403b3d
block 1636 * ff606060
block 1636 1 ff5e5e5e
block 1636 2 ff656565
block 1636 3 ff656565
block 1636 5 ff5e5e5e
block 1636 6 ffb7b7b7
block 1636 7 ffb7b7b7
block 1637 * ffb5ada7
block 1637 1 ffb6a59f
block 1637 2 ff665554
block 1637 3 ff94aeb1
block 1637 4 ffe18b20
block 1637 5 ff736153
block 1638 * ff7d7d7d
block 1638 1 ffd4cd94
block 1638 2 ff2c2c2c
block 1638 3 ff2c2c2c
block 1638 4 ff2c2c2c
block 1638 5 ff6f3634
block 1639 * ff535353
block 1640 * ff14121d
block 1641 * ff774437
block 1642 * ff27273b
block 1642 1 9b1a2731
block 1643 * 70576148
block 1643 1 5e485032
block 1643 2 71565726
block 1643 3 44958d7a
block 1643 4 2c7a7d60
block 1644 * 10c3abc0
block 1645 * ff252525
block 1645 1 ff282828
block 1645 2 ff2c2c2c
block 1645 3 ff2f2f2f
block 1645 4 ff2f2f2f
block 1646 * ffbababa
block 1646 1 ff9c9c9c
block 1646 2 ffbdbdbd
block 1646 3 ff8a8a8a
block 1646 4 ff8a8a8a
block 1646 5 ffadadad
block 1647 * ff2c2c2c
block 1648 * ffbdbdbd
block 1649 * ff282828
block 1650 * ff9c9c9c
block 1651 * ff5b5b5b
block 1651 1 ff4e4e4e
block 1651 2 ff525252
block 1651 3 ff484848
block 1651 4 ff484848
block 1651 5 ff4e4e4e
block 1652 * ff525252
block 1653 * ff4e4e4e
block 1654 * ff858585
block 1654 1 ff727272
block 1654 2 ff777777
block 1654 3 ff696969
block 1654 4 ff696969
block 1654 5 ff727272
block 1655 * ff777777
block 1656 * ff727272
block 1657 * ff625346
block 1657 1 ff54473c
block 1657 2 ff574b3f
block 1657 3 ff4d4237
block 1657 4 ff4d4237
block 1657 5 ff54473c
block 1658 * ff574b3f
block 1659 * ff54473c
block 1660 * ff7d7866
block 1660 1 ff6b6758
block 1660 2 ff706b5b
block 1660 3 ff635f51
block 1660 4 ff635f51
block 1660 5 ff6b6758
block 1661 * ff706b5b
block 1662 * ff6b6758
block 1663 * ff5c5353
block 1663 1 ff4f4747
block 1663 2 ff534a4a
block 1663 3 ff494141
block 1663 4 ff494141
block 1663 5 ff4f4747
block 1664 * ff534a4a
block 1665 * ff4f4747
block 1666 * ff53535c
block 1666 1 ff47474f
block 1666 2 ff4a4a53
block 1666 3 ff414149
block 1666 4 ff414149
block 1666 5 ff47474f
block 1667 * ff4a4a53
block 1668 * ff47474f
block 1669 * ff535c53
block 1669 1 ff474f47
block 1669 2 ff4a534a
block 1669 3 ff414941
block 1669 4 ff414941
block 1669 5 ff474f47
block 1670 * ff4a534a
block 1671 * ff474f47
block 1672 * 1f383838
block 1673 * 24c6a289
block 1674 * 3c1c46a5
block 1675 * 24fce37c
block 1676 * 249be5fa
block 1677 * 24b20202
block 1678 * 24b20202
block 1679 * 2242cc72
block 1680 * 24f68522
block 1681 * 279ebed5
block 1682 * 24cce6ee
block 1683 * 247788bb
block 1684 * 24d2d1b0
block 1685 * 3cb38316
block 1686 * 240c5c43
block 1687 * 240c5c43
block 1688 * 249bfab0
block 1689 * ff8a7e64
block 1689 1 ffb48417
block 1690 * ff6c7874
block 1691 * ff6c7874
block 1692 * ffd6cfa3
block 1692 1 ffb6b6b6
block 1693 * f5060606
block 1694 * ffdbd3a0
block 1694 1 ffa95821
block 1695 * 137a6951
block 1696 * 1380694d
block 1697 * 137d6654
block 1698 * 13796a55
block 1699 * 137d6c4b
block 1700 * 13766c4c
block 1701 * 137f6a52
block 1702 * 13604f36
block 1703 * 1367563e
block 1704 * 13756851
block 1705 * 137a6554
block 1706 * 13756552
block 1707 * 1377644b
block 1708 * 1375664a
block 1709 * 137b654c
block 1710 * 1358472e
block 1711 * ff212121
block 1711 0 ff4e4e4e
block 1711 1 ff4e4e4e
block 1711 2 ff4e4e4e
block 1711 3 ff4e4e4e
block 1712 * ff1a1a1a
block 1713 * ff942b1a
block 1714 * ff444742
block 1715 * ff444444
block 1716 * ff2c2c2c
block 1716 1 ff282828
block 1716 2 ff2f2f2f
block 1716 3 ff2f2f2f
block 1716 4 ff2f2f2f
block 1716 9 ff282828
block 1716 10 ff2f2f2f
block 1716 11 ff2f2f2f
block 1716 12 ff2f2f2f
block 1717 * ff2c2c2c
block 1717 1 ff282828
block 1717 2 ff2f2f2f
block 1717 3 ff2f2f2f
block 1717 4 ff2f2f2f
block 1717 9 ff282828
block 1717 10 ff2f2f2f
block 1717 11 ff2f2f2f
block 1717 12 ff2f2f2f
block 1718 * ffbdbdbd
block 1718 1 ff9c9c9c
block 1718 2 ff8a8a8a
block 1718 3 ff8a8a8a
block 1718 4 ff8a8a8a
block 1718 9 ff9c9c9c
block 1718 10 ff8a8a8a
block 1718 11 ff8a8a8a
block 1718 12 ff8a8a8a
block 1719 * ffbdbdbd
block 1719 1 ff9c9c9c
block 1719 2 ff8a8a8a
block 1719 3 ff8a8a8a
block 1719 4 ff8a8a8a
block 1719 9 ff9c9c9c
block 1719 10 ff8a8a8a
block 1719 11 ff8a8a8a
block 1719 12 ff8a8a8a
block 1720 * ff525252
block 1720 1 ff4e4e4e
block 1720 2 ff484848
block 1720 3 ff484848
block 1720 4 ff484848
block 1720 9 ff4e4e4e
block 1720 10 ff484848
block 1720 11 ff484848
block 1720 12 ff484848
block 1721 * ff525252
block 1721 1 ff4e4e4e
block 1721 2 ff484848
block 1721 3 ff484848
block 1721 4 ff484848
block 1721 9 ff4e4e4e
block 1721 10 ff484848
block 1721 11 ff484848
block 1721 12 ff484848
block 1722 * ff777777
block 1722 1 ff727272
block 1722 2 ff696969
block 1722 3 ff696969
block 1722 4 ff696969
block 1722 9 ff727272
block 1722 10 ff696969
block 1722 11 ff696969
block 1722 12 ff696969
block 1723 * ff777777
block 1723 1 ff727272
block 1723 2 ff696969
block 1723 3 ff696969
block 1723 4 ff696969
block 1723 9 ff727272
block 1723 10 ff696969
block 1723 11 ff696969
block 1723 12 ff696969
block 1724 * ff574b3f
block 1724 1 ff54473c
block 1724 2 ff4d4237
block 1724 3 ff4d4237
block 1724 4 ff4d4237
block 1724 9 ff54473c
block 1724 10 ff4d4237
block 1724 11 ff4d4237
block 1724 12 ff4d4237
block 1725 * ff574b3f
block 1725 1 ff54473c
block 1725 2 ff4d4237
block 1725 3 ff4d4237
block 1725 4 ff4d4237
block 1725 9 ff54473c
block 1725 10 ff4d4237
block 1725 11 ff4d4237
block 1725 12 ff4d4237
block 1726 * ff706b5b
block 1726 1 ff6b6758
block 1726 2 ff635f51
block 1726 3 ff635f51
block 1726 4 ff635f51
block 1726 9 ff6b6758
block 1726 10 ff635f51
block 1726 11 ff635f51
block 1726 12 ff635f51
block 1727 * ff706b5b
block 1727 1 ff6b6758
block 1727 2 ff635f51
block 1727 3 ff635f51
block 1727 4 ff635f51
block 1727 9 ff6b6758
block 1727 10 ff635f51
block 1727 11 ff635f51
block 1727 12 ff635f51
block 1728 * ff534a4a
block 1728 1 ff4f4747
block 1728 2 ff494141
block 1728 3 ff494141
block 1728 4 ff494141
block 1728 9 ff4f4747
block 1728 10 ff494141
block 1728 11 ff494141
block 1728 12 ff494141
block 1729 * ff534a4a
block 1729 1 ff4f4747
block 1729 2 ff494141
block 1729 3 ff494141
block 1729 4 ff494141
block 1729 9 ff4f4747
block 1729 10 ff494141
block 1729 11 ff494141
block 1729 12 ff494141
block 1730 * ff4a4a53
block 1730 1 ff47474f
block 1730 2 ff414149
block 1730 3 ff414149
block 1730 4 ff414149
block 1730 9 ff47474f
block 1730 10 ff414149
block 1730 11 ff414149
block 1730 12 ff414149
block 1731 * ff4a4a53
block 1731 1 ff47474f
block 1731 2 ff414149
block 1731 3 ff414149
block 1731 4 ff414149
block 1731 9 ff47474f
block 1731 10 ff414149
block 1731 11 ff414149
block 1731 12 ff414149
block 1732 * ff4a534a
block 1732 1 ff474f47
block 1732 2 ff414941
block 1732 3 ff414941
block 1732 4 ff414941
block 1732 9 ff474f47
block 1732 10 ff414941
block 1732 11 ff414941
block 1732 12 ff414941
block 1733 * ff4a534a
block 1733 1 ff474f47
block 1733 2 ff414941
block 1733 3 ff414941
block 1733 4 ff414941
block 1733 9 ff474f47
block 1733 10 ff414941
block 1733 11 ff414941
block 1733 12 ff414941
block 1734 1 af4c4331
block 1734 2 af424242
block 1734 3 b7333333
block 1735 * ff443d31
block 1736 * ff615a4f
block 1736 1 ff664e3f
block 1736 2 ff28262e
block 1736 3 ff353535
block 1737 * 7761543b
block 1737 1 7760533d
block 1737 2 774b4b4d
block 1737 3 77414141
block 1738 * 7761543b
block 1738 1 7760533d
block 1738 2 774b4b4d
block 1738 3 77414141
block 1739 * ff7d663f
block 1739 1 ff5f4b2f
block 1739 2 ff9c9c9c
block 1739 3 ff6d6d6d
block 1740 * ff909090
block 1741 * ff848484
block 1742 * ffd9d9d9
block 1743 * ff822a00
block 1744 * ffd77f43
block 1745 * ff5d0065
block 1746 * ffb154ba
block 1747 * ff193671
block 1748 * ff6e8bc6
block 1749 * ff5b5000
block 1750 * ffb0a52e
block 1751 * ff005800
block 1752 * ff46ad3e
block 1753 * ff783044
block 1754 * ffcd8599
block 1755 * ff000000
block 1756 * ff454545
block 1757 * ff454c4c
block 1758 * ff9aa0a0
block 1759 * ff001c35
block 1760 * ff34708a
block 1761 * ff2b005f
block 1762 * ff8042b3
block 1763 * ff000039
block 1764 * ff343e8e
block 1765 * ff000000
block 1766 * ff533826
block 1767 * ff000000
block 1768 * ff3b4b22
block 1769 * ff410000
block 1770 * ff963a36
block 1771 * ff000000
block 1772 * ff201e1e
block 1773 * ff70d194
block 1774 * ff56593b
block 1774 1 ff4c4f39
block 1774 2 ff424539
block 1774 3 ff3a3b39
block 1775 * ff542b2c
block 1776 * ff666590
block 1777 * ff302113
block 1778 * ff636363
block 1779 * ff838383
block 1780 * 3de4e4e4
block 1781 * ff969696
block 1782 * ff949494
block 1783 * ffa1a1a1
block 1784 * ff84009b
block 1785 * ff740575
block 1786 * ff4c80b8
block 1787 * ff5e5248
block 1788 * ff5f2c28
block 1789 * ff59472e
block 1790 * ff1a4b11
block 1791 * ff46303f
block 1792 * ff46395b
block 1793 * ff4c1e19
block 1794 * ff6e1a66
block 1795 * ff6c4903
block 1796 * ff867393
block 1797 * ff5e4d38
block 1798 * ff73325d
block 1799 * ff7c007c
block 1800 * 3fc1b8bb
block 1801 * 3f9b100f
block 1802 * 3f392f35
block 1803 * 3f517b9c
block 1804 * 3fcab206
block 1805 * ffb8b251
block 1806 * 3f64bdda
block 1807 * 3f9f2a00
block 1808 * 3f9b100f
block 1809 * 3f4c1597
block 1810 * 3f152d97
block 1811 * 3f998812
block 1812 * 3f96000d
block 1813 * 3f4c1597
block 1814 * 3f152d97
block 1815 * 3f669700
block 1816 * 3f998812
block 1817 * 3f96000d
block 1818 * 3fac000a
block 1819 * ff674d2e
block 1820 * ff674d2e
block 1821 * ff674d2e
block 1822 * ff674d2e
block 1823 * ff674d2e
block 1824 * ff674d2e
block 1825 * ff674d2e
block 1826 * ff674d2e
block 1827 * ff674d2e
block 1828 * ff404040
block 1829 * ff7d7d7d
block 1830 * ff674d2e
block 1831 * ff674d2e
block 1832 * ffdbdbdb
block 1833 * ff674d2e
block 1834 * ff674d2e
block 1835 * ff674d2e
block 1836 * ff674d2e
block 1837 * ff674d2e
block 1838 * ff674d2e
block 1839 * ff674d2e
block 1840 * ff674d2e
block 1841 * ff674d2e
block 1842 * ff7d7d7d
block 1843 * ff9c7f4e
block 1844 * ff404040
block 1845 * fff9ec4e
block 1846 * ffdbdbdb
block 1847 * fff9ec4e
block 1848 * ffdbdbdb
block 1849 * 46daf0f4
block 1850 * ff674d2e
block 1851 * ff674d2e
block 1852 * 8391501e
block 1853 * ffa0853f
block 1853 1 ffcabfad
block 1853 2 ff8c5139
block 1853 3 ff827873
block 1854 * ffa0853f
block 1855 * ffcabfad
block 1856 * ff8c5139
block 1857 * ff827873
block 1858 * ffa0853f
block 1858 1 ffcabfad
block 1858 2 ff8c5139
block 1858 3 ff827873
block 1858 9 ffcabfad
block 1858 10 ff8c5139
block 1858 11 ff827873
block 1859 * ffa0853f
block 1859 1 ffcabfad
block 1859 2 ff8c5139
block 1859 3 ff827873
block 1859 9 ffcabfad
block 1859 10 ff8c5139
block 1859 11 ff827873
block 1860 * 4f163923
block 1861 * 2e415218
block 1862 * 25628031
block 1863 * 5c3e4a14
block 1864 * 3d535d1a
block 1865 * 6c3c5f17
block 1866 * 62608922
block 1867 * 330c2f1d
block 1868 * 30254f08
block 1869 * 3651730d
block 1870 * 3e926630
block 1871 * b433440c
block 1872 * 34566c36
block 1873 * 3a52571b
block 1874 * 6b806012
block 1875 * 6b8f842d
block 1876 * 6ab84747
block 1877 * ff2e200a
block 1877 0 ff715d44
block 1877 1 ff715d44
block 1877 2 ff715d44
block 1877 3 ff715d44
block 1878 * ff8c6f44
block 1878 0 ff9a7d4d
block 1878 1 ff9a7d4d
block 1878 2 ff9a7d4d
block 1878 3 ff9a7d4d
block 1879 * ffb8b7b4
block 1879 0 ffcabe9a
block 1879 1 ffcabe9a
block 1879 2 ffcabe9a
block 1879 3 ffcabe9a
block 1880 * ff6b3d24
block 1880 0 ff8b6344
block 1880 1 ff8b6344
block 1880 2 ff8b6344
block 1880 3 ff8b6344
block 1881 * ffafa48c
block 1881 0 ffddcc97
block 1881 1 ffddcc97
block 1881 2 ffddcc97
block 1881 3 ffddcc97
block 1882 * ffa4a3a0
block 1882 0 ffb6ab8a
block 1882 1 ffb6ab8a
block 1882 2 ffb6ab8a
block 1882 3 ffb6ab8a
block 1883 * ff695635
block 1883 0 ffa1906b
block 1883 1 ffa1906b
block 1883 2 ffa1906b
block 1883 3 ffa1906b
block 1884 * ff9b7c57
block 1884 0 ffab8d5c
block 1884 1 ffab8d5c
block 1884 2 ffab8d5c
block 1884 3 ffab8d5c
block 1885 * ff6f5e45
block 1885 0 ff998057
block 1885 1 ff998057
block 1885 2 ff998057
block 1885 3 ff998057
block 1886 * ff938a8a
block 1886 0 ffb1966c
block 1886 1 ffb1966c
block 1886 2 ffb1966c
block 1886 3 ffb1966c
block 1887 * b6174d30
block 1888 * 9a848f2d
block 1889 * 9a467a39
block 1890 * b6374d2e
block 1891 * c9268819
block 1892 * 9a3f6037
block 1893 * 9a508e42
block 1894 * 9a688952
block 1895 * a832811e
block 1896 * 9adc7346
block 1897 * 9ad1c365
block 1898 * 89f1525f
block 1899 * 38305f46
block 1900 * 4f3f5a12
block 1901 * 268eaf66
block 1902 * 8c664e33
block 1903 * 766c5678
block 1904 * 75494d1a
block 1905 * 65324c32
block 1906 * 5d4b571c
block 1907 * 4da2c49a
block 1908 * ff674d2e
block 1909 * ff674d2e
block 1910 * ff674d2e
block 1911 * ff674d2e
block 1912 * ff674d2e
block 1913 * ff674d2e
block 1914 * ff674d2e
block 1915 * ff674d2e
block 1916 * ff674d2e
block 1917 * ff674d2e
block 1918 * ff674d2e
block 1919 * ff674d2e
block 1920 * ff674d2e
block 1921 * ff674d2e
block 1922 * ff674d2e
block 1923 * ff674d2e
block 1924 * ff674d2e
block 1925 * ff674d2e
block 1926 * ff000000
block 1926 1 ff83888b
block 1926 2 ff888c8d
block 1926 3 ff7c7e86
block 1926 4 ff8a8983
block 1926 5 ff72868f
block 1926 6 ff7b898e
block 1927 1 fe8aa5b6
block 1927 2 ffa9c2c8
block 1927 3 ff6d789a
block 1927 4 ffd0c99b
block 1927 5 ff89cde8
block 1927 6 ff6a9bb8
block 1927 7 ffd0c15d
block 1927 8 ff949c99
block 1927 9 ffcd8e44
block 1927 10 ffca5923
block 1927 11 fee9e59e
block 1927 12 ff297475
block 1928 * d97c0404
block 1929 * ccfdd806
block 1930 * d9083c3c
block 1931 * ddfebb2f
block 1932 * e522bef9
block 1933 * e63c0071
block 1934 * ccb3b3b3
block 1935 * ff333333
block 1936 * ff8e8e74
block 1937 1 ff2c9ab5
block 1937 2 ff232323
block 1937 3 ff251be4
block 1937 4 ffdf2eab
block 1938 * 56262626
block 1939 * ff505057
block 1939 2 ff505154
block 1940 1 7335424a
block 1941 * ff505057
block 1942 * ff7a787b
block 1942 1 ff616469
block 1942 2 ff7a7475
block 1942 3 ff685d61
block 1942 4 ff6c7c80
block 1943 1 ff98989f
block 1944 * ff505057
block 1945 * e8b5b34f
block 1946 * e84f94b5
block 1947 * ff5f5067
block 1949 * 8a6cbd85
block 1950 1 ff767676
block 1950 2 ff7c1521
block 1950 3 ffc4c4c4
block 1952 0 ffa27359
block 1952 1 ffc15021
block 1952 2 ffb2a059
block 1952 3 ffe4a84f
block 1952 4 ffb37219
block 1952 5 ffcd8641
block 1952 6 ffa77545
block 1952 7 ffbfa388
block 1952 8 ffb38a53
block 1952 9 ffefe1b8
block 1952 10 ffd99a6b
block 1952 11 ffcba681
block 1952 12 ffafa89f
block 1952 13 ffe09b58
block 1952 14 ff592f23
block 1952 15 ffd1986d
block 1953 * ffab753f
block 1953 1 ff674d2e
block 1953 2 ffc3b37b
block 1953 3 ff9a6e4d
block 1953 4 ffa95b33
block 1953 5 ff3d2712
block 1954 * ffab753f
block 1954 1 ff674d2e
block 1954 2 ffc3b37b
block 1954 3 ff9a6e4d
block 1954 4 ffa95b33
block 1954 5 ff3d2712
block 1955 0 ffb09068
block 1955 1 ffc07e2b
block 1955 2 ffc5a381
block 1955 3 ffa5873f
block 1955 4 ffa79e9a
block 1955 5 ffa48f8c
block 1955 6 ffa09972
block 1955 7 ffb39754
block 1955 8 ff9f7c56
block 1955 9 ffbe8852
block 1955 10 ffb9724a
block 1955 11 ff8c8b60
block 1955 12 ffe2a582
block 1955 13 ffd8a964
block 1955 14 ffb18537
block 1955 15 ffcda987
block 1956 * ffab753f
block 1956 1 ff674d2e
block 1956 2 ffc3b37b
block 1956 3 ff9a6e4d
block 1956 4 ffa95b33
block 1956 5 ff3d2712
block 1957 0 ffa27359
block 1957 1 ffc15021
block 1957 2 ffb2a059
block 1957 3 ffe4a84f
block 1957 4 ffb37219
block 1957 5 ffcd8641
block 1957 6 ffa77545
block 1957 7 ffbfa388
block 1957 8 ffb38a53
block 1957 9 ffefe1b8
block 1957 10 ffd99a6b
block 1957 11 ffcba681
block 1957 12 ffafa89f
block 1957 13 ffe09b58
block 1957 14 ff592f23
block 1957 15 ffd1986d
block 1958 0 ffa27359
block 1958 1 ffc15021
block 1958 2 ffb2a059
block 1958 3 ffe4a84f
block 1958 4 ffb37219
block 1958 5 ffcd8641
block 1958 6 ffa77545
block 1958 7 ffbfa388
block 1958 8 ffb38a53
block 1958 9 ffefe1b8
block 1958 10 ffd99a6b
block 1958 11 ffcba681
block 1958 12 ffafa89f
block 1958 13 ffe09b58
block 1958 14 ff592f23
block 1958 15 ffd1986d
block 1959 * ffe7e7e7
block 1960 0 ffa27359
block 1960 1 ffc15021
block 1960 2 ffb2a059
block 1960 3 ffe4a84f
block 1960 4 ffb37219
block 1960 5 ffcd8641
block 1960 6 ffa77545
block 1960 7 ffbfa388
block 1960 8 ffb38a53
block 1960 9 ffefe1b8
block 1960 10 ffd99a6b
block 1960 11 ffcba681
block 1960 12 ffafa89f
block 1960 13 ffe09b58
block 1960 14 ff592f23
block 1960 15 ffd1986d
block 1961 * ffe9e9e9
block 1962 * ffe9e9e9
block 1963 * 74ffffff
block 1965 * ff710504
block 1966 * ff5b5855
block 1966 1 ff62473f
block 1966 2 ff4d5067
block 1966 3 ff396c68
block 1966 4 ff674845
block 1966 5 ff465877
block 1967 * ff7d0000
block 1968 * ff5d6262
block 1969 * ff625157
block 1970 * ff5d504d
block 1971 * ff6c654c
block 1972 * ff4b4747
block 1972 1 ff473c60
block 1972 2 ff564143
block 1972 3 ff533f33
block 1972 4 ff435157
block 1972 5 ff403c3c
block 1972 6 ff5f5d4f
block 1973 * ff434141
block 1974 * ff8c5353
block 1975 * ff600f0f
block 1976 * ff5b1f1f
block 1977 * ab6a6060
block 1978 * ff891710
block 1979 * ff971209
block 1980 * 42771414
block 1981 * ffa1312c
block 1982 * 435b0202
block 1983 * 5d590b05
block 1984 * ff5b4303
block 1985 * a9080400
block 1987 * ff710504
block 1988 * ff7c007c
block 1989 * ff7c007c
block 1990 * ff7c007c
block 1991 * ff7c007c
block 1993 * ff420326
block 1994 * ff7c007c
block 1995 * a81e1e1e
block 1996 * ff7c007c
block 1997 * ff7c007c
block 1998 * ff9c7f4e
block 1999 * ff5b5855
block 1999 1 ff560254
block 2000 * ff7c007c
block 2001 * ff971209
block 2001 1 ff5e6537
block 2002 * ff971209
block 2003 * 23342821
block 2004 0 32317e00
block 2004 1 45a37a09
block 2004 2 33a132aa
block 2004 3 5a3191c7
block 2004 4 3e709d1e
block 2004 5 5c33b33a
block 2004 6 32928056
block 2004 7 453e5b36
block 2004 8 474f6b47
block 2004 9 3c298492
block 2004 10 38632567
block 2004 11 480a2ea5
block 2004 12 334f3b0a
block 2004 13 5514580d
block 2004 14 558e381a
block 2004 15 4c192316
block 2005 0 ff2f1413
block 2005 1 ff021c06
block 2005 2 ff15210c
block 2005 3 ff130f08
block 2005 4 ff1f1327
block 2005 5 ff091a12
block 2005 6 ff4c3406
block 2005 7 ff2b4f4e
block 2005 8 ff2b1211
block 2005 9 ff021a07
block 2005 10 ff17220e
block 2005 11 ff171109
block 2005 12 ff261731
block 2005 13 ff081b13
block 2005 14 ff543906
block 2005 15 ff2e5554
block 2006 * ffadaa9b
block 2006 1 ffbcb9a9
block 2006 2 ffb4b69b
block 2006 3 ffb3b1a2
block 2007 * ff2a220a
block 2007 1 ff260f08
block 2007 2 ff23170b
block 2007 3 ff291009
block 2007 4 ff291109
block 2008 * 32317e00
block 2009 * ff8ea8a1
block 2009 1 ff2b1209
block 2010 * ffccc9b5
block 2011 * ffa8a696
block 2012 0 3f9b9b9b
block 2012 1 3f834d1f
block 2012 2 3f6c2e83
block 2012 3 3f3e5d83
block 2012 4 3f8b8b1f
block 2012 5 3f4d7c0f
block 2012 6 3f934d64
block 2012 7 3f2e2e2e
block 2012 8 3f5d5d5d
block 2012 9 3f2e4d5d
block 2012 10 3f4d266c
block 2012 11 3f1f2e6c
block 2012 12 3f3e2e1f
block 2012 13 3f3e4d1f
block 2012 14 3f5d1f1f
block 2012 15 3f0f0f0f
block 2013 * ffe5acdb
block 2013 1 ff4dc724
block 2013 2 ffd565ee
block 2013 3 ffa2e8e4
block 2014 * ff6246b2
block 2015 * ffaeac9b
block 2016 0 638b8b8b
block 2016 1 6376451b
block 2016 2 63612976
block 2016 3 63375376
block 2016 4 637d7d1b
block 2016 5 63456f0e
block 2016 6 6383455a
block 2016 7 63292929
block 2016 8 63535353
block 2016 9 63294553
block 2016 10 63452261
block 2016 11 631b2961
block 2016 12 6337291b
block 2016 13 6337451b
block 2016 14 63531b1b
block 2016 15 630e0e0e
block 2017 * ff929082
block 2018 * ffb2877a
block 2019 * ff2d2a6a
block 2020 * ff1e0b04
block 2021 * 633d3d3d
block 2022 * ffc9bb61
block 2023 * ff666e71
block 2024 * 3f032814
block 2025 * ffe5acdb
block 2025 1 ff4dc724
block 2025 2 ffd565ee
block 2025 3 ffa2e8e4
block 2026 * 63ccbda2
block 2027 0 32317e00
block 2027 1 45a37a09
block 2027 2 33a132aa
block 2027 3 5a3191c7
block 2027 4 3e709d1e
block 2027 5 5c33b33a
block 2027 6 32928056
block 2027 7 453e5b36
block 2027 8 474f6b47
block 2027 9 3c298492
block 2027 10 38632567
block 2027 11 480a2ea5
block 2027 12 334f3b0a
block 2027 13 5514580d
block 2027 14 558e381a
block 2027 15 4c192316
block 2028 * ff4b465c
block 2028 1 ff788783
block 2029 * ff312307
block 2030 * ff86a5af
block 2030 1 ff7f938d
block 2030 2 ff4f7273
block 2030 3 ff7b9990
block 2030 4 ff7c9c93
block 2031 * ff75c968
block 2032 * 2cff0000
block 2033 * 8a1f4e0a
block 2035 * ff3b574b
block 2035 1 ff63a08f
block 2036 * ffacc8be
block 2037 * ff866043
block 2037 2 ff5a3f1c
block 2038 * ff965c42
block 2040 * ff96be6a
block 2040 0 ff98b677
block 2040 1 ff98b677
block 2040 2 ff98b677
block 2040 3 ff98b677
